Nearly the entire time.	
I was super hungry and decided to order the Diner Burger.	
She said something then I ordered too based off what I saw on the machines, I just wanted something fruity.	
Sure beats the Pho spot I was contemplating inside T.I.	
Wow after having a LONG night of boozing and partying with the girls we stopped in for lunch before we got back to reality.	
Portion size is on the smaller side.	
A truly caring owner.	
it was a drive to get there.	0
I did some research and booked a reservation.	
They also let go the best servers which really made the place so welcoming and "Homey"	
I was with a good friend who I wanted to catch up with so we didn't care and it didn't seems like it made anyone get out of line and leave either.	
At first glance it is a lovely bakery cafe - nice ambiance, clean, friendly staff.	1
The entree was the FIlet Mignon & North Atlantic Lobster Tail.	
To give them the benefit of the doubt, it WAS Christmas Eve.	
Anyway, I do not think i will go back there.	0
Point your finger at any item on the menu, order it and you won't be disappointed.	1
They definately added to the experience.	
-have you not noticed!!)	
And again the franchise opened another location in Las Vegas.	
So sour it made my face pucker.	
A group of us went here for dinner here last week.	
Oh this is such a thing of beauty, this restaurant.	1
If you haven't gone here GO NOW!	1
It was faster than McDonalds.	
Roaring Fork is running their happy hour from 4 - 10 p.m.	
A greasy, unhealthy meal.	0
Since it was happy hour, we toyed with the idea of sitting in the bar.	
If the sight of seeing children running around having fun will send you into a tizzy, this is not the place for you.	
I tried one of the cherry tomatoes from his dish and though it was a little spicier than mine it wasn't overwhelming.	
More of cheese and egg whites.	
My advice, go to Stripsteak at Mandalay Bay for a truly wonderful steak.	
My wife ordered the 7oz filet.	
The onion rings and frozen hot chocolate was probably the only two things that really stood out to us.	
i didn't know that!	
first time there and might just be the last.	0
the dressing tasted like it came with a kids meal at MacDonald s. What a let down.	
Later, I realized I had been charged for spinach, and I asked why.	
All I remember was lots of patchouli and eating banana chips.	
When they head we were planning a trip to Thailand, the owners sat down & gave us great advice!	
So put on your big girl pants, head on over to The Fry Bread House and pull up a chair.	
I was tempted to count them but the smell of my meal to be was overwhelming so I ate instead.	
You will get better service at home and the decor has to be more attractive.	
We planned on getting sloppy drunk that night so figured we could just crawl to our room and avoid driving for the night.	
Those burgers were amazing.	1
Similarly, the delivery man did not say a word of apology when our food was 45 minutes late.	0
It usually takes well over an hour for all of this.	
Our last dinner there was for New Year's eve 2009.	
The dish was dry and served on a hot plate on a bed of chopped onions.	
I should've known better since I live in las vegas.	
And it was way to expensive.	0
I was absolutely in love after the first bite and it just got better and better as I ate.	
Be sure to order dessert, even if you need to pack it to-go - the tiramisu and cannoli are both to die for.	1
It was, to be honest, slightly fishy like another reviewer had said.	
They were perfectly crisp and soft at the same time.	
then she asked me if i spoke spanish, which i don't cause i'm Filipino not Latin, I told her no, then gave her my order.	
This was my first time and I can't wait until the next.	1
The bartender was also nice.	1
The batter didn't really add anything and I would have preferred them without.	
His response was what about MacAyo's?	
Usually places deep fry the wings.	
Maybe if you combined the mushrooms from both of them you could've actually had enough for one.	
I've had much better sushi on Ventura Blvd.	
Everything was good and tasty!	1
This place is two thumbs up....way up.	1
I tasted almost all of the other items and it was nothing amazing.	
Ones that wont leave my mouth bleeding.	
It's a little more expensive than other sushi places in the area, but still affordable.	
You can get a baked potato instead but it costs $6 for that...lame.	
The best place in Vegas for breakfast (just check out a Sat, or Sun.	1
If you love authentic Mexican food and want a whole bunch of interesting, yet delicious meats to choose from, you need to try this place.	1
The coffee was also just as delicious, a great mild blend.	
We went in and the staff was really friendly m it was very clean and they have a bar on the other side of the dining room.	
It is a little pricey for lunch though.	
My last review still stands!!!!	
I ordered Pho Ga (#17) and had it within a few minutes.	
Tons of speed bumps and messed up lanes and directional changes.	
Though the staff was friendly, and fast.	
The presentation was all stick on a slice of pineapple.	
Terrible management.	0
Therefore, not all your dishes may come out at the same time.	
Lots to be desired!	
We dine often at the St.	
My husband liked the spicy pork thing he ordered and the garlic chicken was really good, but not really garlicky.	
Compared to other eating options at TI, this place was at least in the ballpark in terms of price.	
An excellent new restaurant by an experienced Frenchman.	1
So she asks if they have the mango smoothie and the waters we ordered at the start and I slide a diet coke order in there at this time.	
The menu is pricey but I think when I can afford it I will definitely be back.	
The creativity behind each thoughtfully envisioned course and the absolute perfect execution is more than you can hope for in a dining experience.	
If there were zero stars I would give it zero stars.	0
Great steak, great sides, great wine, amazing desserts.	1
The grey trash cans, the brown plastic trays....the green awning.... LSB is a CG staple.	
